justinbieber|b'We will never let go of hope. #OneLoveManchester '
justinbieber|b'Praying for Santa Fe'
justinbieber|b'New game... don\xe2\x80\x99t fall  '
justinbieber|b'Proud of my brother @PostMalone on his new album'
justinbieber|b'Supporting my buddy Adam '
justinbieber|b'#Hard2FaceReality @poobear @jayelectronica \n '
justinbieber|b'Congrats '
justinbieber|b'Grateful for great friends'
justinbieber|b'Proud of these kids '
justinbieber|b'This is great '
justinbieber|b'#24'
justinbieber|b'Cameron good talking to you last night. All of your bravery is amazing. I stand with you guys. #march24 #marchforourlives '
justinbieber|b'@JerrySeinfeld I told you it was me :)'
justinbieber|b'In paradise'
justinbieber|b''
justinbieber|b'They are coming \xf0\x9f\xa4\xa3 '
justinbieber|b''
justinbieber|b':) bts @telekomerleben \n#magentaverbindet #streamon\n '
justinbieber|b'Everyone have an amazing week'
justinbieber|b'@LuisFonsi @daddy_yankee congrats on the wins'
justinbieber|b'@djkhaled congrats buddy'
justinbieber|b'@JohnLegere just released a new commercial in Germany. Let\xe2\x80\x99s release it in the US for the holidays. #Friends'
justinbieber|b'@xkarla congrats @karla_welch'
justinbieber|b'STADIUM TOUR MERCH 2.0\n '
justinbieber|b'Praying for all those in pain'
justinbieber|b'Praying for Puerto Rico'
justinbieber|b'Praying for Las Vegas'
justinbieber|b'Everyone watch my boys tonight #DareToLive '
justinbieber|"b""Amazing. Thanks everyone. Let's keep helping eachother. """
justinbieber|b'Call me\n1 (800) 258-6000\n#HandInHand'
justinbieber|"b""See you tomorrow. #HandInHand let's help. 8pm tomorrow """
justinbieber|b'Honored to be taking part in a great cause '
justinbieber|b'Praying for everyone down in Houston'
justinbieber|b'Proud of you bro '
justinbieber|b'#stadiummerch at @hm september 7th '
justinbieber|b'#Friends lyric video '
justinbieber|b'#friends '
justinbieber|b'#FRIENDS out now.  '
justinbieber|b' '
justinbieber|b'New song #Friends out now @bloodpop  '
justinbieber|b'1 HOUR #Friends'
justinbieber|b'New music. Thursday noon '
justinbieber|b'Can we still be friends'
justinbieber|b'#xkarla '
justinbieber|b''
justinbieber|b'Who has the merch from the #StadiumCollection ?'
justinbieber|b'Thank you to Europe for an incredible #PurposeTourStadiums '
justinbieber|b'London today #PurposeTourStadiums'
justinbieber|b'Supporting my brother @djkhaled. Get #FANLUV '
justinbieber|b'Got something special for the Hyde Park show in london July 2nd. #PurposeTourStadiums'
justinbieber|b'Thank u '
justinbieber|b'Congrats buddy '
justinbieber|b'New single #2U  '
justinbieber|b'Out now #2U  '
justinbieber|b'Out now  '
justinbieber|b'10 minutes #2U '
justinbieber|b'30 minutes '
justinbieber|b'Friday #2U '
justinbieber|b'#2U Friday @davidguetta '
justinbieber|b'New music. This Friday. Me and @davidguetta #2U'
justinbieber|b'\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98'
justinbieber|"b""I also don't know enough about sports to Really have valid opinion but I do enjoy sports!! And enjoy any high level sports game. Any team"""
justinbieber|b'Leafs above all but other than that  u give me ANY JERSEY THAT LOOKS COOL ILL THROW IT ON'
justinbieber|"b""I support all  sports I'll put ANY jersey from ANY pro team if I'm whack for wearing jerseys they give me out of love then I'm Whack"""
justinbieber|b''
justinbieber|b'Elsa\nJasmine\nSara\nRomee\nStella\nMartha'
justinbieber|b'#OneLoveManchester '
justinbieber|b'See you soon '
justinbieber|b'Nice '
justinbieber|b'See you Sunday '
justinbieber|b'#PrayforManchester'
justinbieber|b'UK. @BSTHydePark in July \n '
justinbieber|b'South Africa is incredible #PurposeTourStadiums'
justinbieber|b'Thank you '
justinbieber|b'Dubai is incredible... India you are next. @Amit_Bhatia99 u ready? #PurposeTourStadiums'
justinbieber|b'@djkhaled congrats my friend'
justinbieber|b'I see u @chancetherapper . Request #imtheone  @djkhaled'
justinbieber|b'Israel was incredible... Dubai your next #PurposeTourStadiums'
justinbieber|b'Israel is next #PurposeTourStadiums'
justinbieber|b'Always give back. Happy #WorldWishDay @MakeAWish'
justinbieber|b'#ImTheOne '
justinbieber|b'#ImTheOne '
justinbieber|b'Despacito #1 in the world. Thank you'
justinbieber|b''
justinbieber|b'#DespacitoRemix '
justinbieber|b'#DespacitoRemix '
justinbieber|b'Despacito (Remix) [feat. Justin Bieber] - Single by Luis Fonsi &amp; Daddy Yankee\n'
justinbieber|b'Remix '
justinbieber|b'S America next #PurposeTourStadiums'
justinbieber|b'I love New Zealand'
justinbieber|b'#PurposePopUpAUS '
justinbieber|b'#PurposeTourStadiums #Australia'
justinbieber|b'Congrats '
justinbieber|"b""It's my birthday and all I want is to be a better friend, better brother, better son and better man """
justinbieber|b''
