TheBushCenter|"b'""If the high-level communication channels created to prepare for [the U.S.-North Korea] summit are still open, there may be the opportunity for more dialogue and negotiation for a meeting in the future.""--@VictorDCha  '"
TheBushCenter|b'#DYK, Edith Roosevelt was the first, first lady to travel abroad on a diplomatic mission. Where did she go? Find out in Episode 8 of \xe2\x80\x9cLadies, First\xe2\x80\x9d '
TheBushCenter|b'Frances Cleveland used the prominence of her role as first lady to promote women\xe2\x80\x99s education, which demonstrated a significant stance on gender equality. Learn more:  '
TheBushCenter|b'Kang Chol-Hwan lived in a North Korean prison camp from the age of 9 to 19. He escaped in 1992 and has dedicated his life to bringing attention to the horrifying conditions in #NorthKorea. Read his Q&amp;A with @WLindsayLloyd   '
TheBushCenter|"b'Congratulations to our very own @yankeebean for speaking at the Executive Women\'s Day ""power panel"" at the @PGA @fortworthinv Colonial this week! The panel focused on corporate leadership, economic &amp; career development, and professional networking. #womenlead '"
TheBushCenter|b'#NAFTA works, but it would work better for #America if we give our #NorthAmerica relationships the priority they deserve. Read more from @EconGrowth via @thehill  '
TheBushCenter|"b'""The disruptions we are making in India are causing women to have enough money to open their own bank accounts and send their children to school."" -Diana Mao of @nominetwork Read more in #TheCatalyst here:  #CatalystIdeas'"
TheBushCenter|"b'""Take the example of #Dallas. What has happened here over the last 10 or 15 years? The city has covered a highway in the downtown area, built @KlydeWarrenPark, &amp; expanded @DalArtsDistrict"" - @SMU Professor Klaus Desmet in #TheCatalyst:  #CatalystIdeas'"
TheBushCenter|b'It\xe2\x80\x99s hard to believe that the 2018 Warrior Open has come to a close! Click here to see some of the most memorable moments from the tournament.  #warrioropen #knowourvets'
TheBushCenter|"b""\xe2\x80\x9cMatching principals to schools should not be passive.\xe2\x80\x9d -Bush Institute's @evamyrickchiang """
TheBushCenter|b'We are so grateful for our #Warriors, and for all of Team 43 who came out to support. #warrioropen #knowourvets '
TheBushCenter|b'And Closest to the Pin Champion Sergeant Andrew Smith! '
TheBushCenter|b'Longest Drive Champion Technical Sergeant Joe Byrne... '
TheBushCenter|b'Net Champion Chief Warrent Officer Jim Herring.... '
TheBushCenter|b'Congratulations to the 2018 Warrior Open Champions! Low Gross Champion Staff Sergeant Andrew Bachelder... '
TheBushCenter|b'.@MiguelHoweMSI beginning the trophy ceremony at the Warrior Open. #warrioropen #knowourvets '
TheBushCenter|b'It\xe2\x80\x99s almost time to announce today\xe2\x80\x99s winners of the Warrior Open! #warrioropen #knowourvets '
TheBushCenter|b'Day 2 of the Warrior Open is almost complete! Check out the leaderboard to see who\xe2\x80\x99s ahead. #warrioropen #knowourvets '
TheBushCenter|b'This morning @laurawbush treated the Warriors\xe2\x80\x99 caregivers and spouses to one of her favorite activities: yoga! #warrioropen #knowourvets '
TheBushCenter|b'Sergeant Trevor Allenby lines up his put. #warrioropen #knowourvets '
TheBushCenter|b'Have you checked the Warrior Open leaderboard yet? Click here for updates:  #warrioropen #knowourvets'
TheBushCenter|b'Staff Sergeant Jack Schumacher speaks about the #WarriorOpen. #knowourvets '
TheBushCenter|b'First Lieutenant Denis Oliverio\xe2\x80\x99s service dog, Winchester, is loving the Warrior Open! #warrioropen #knowourvets '
TheBushCenter|b'Follow along with us today at  for an up-to-date list of scores at the #WarriorOpen!'
TheBushCenter|b'Technical Sergeant Joe Byrne speaks about the #WarriorOpen. #knowourvets '
TheBushCenter|b'Corporal Chad Pfeifer and Captain Adam Napier putting on the first hole of the Warrior Open. #warrioropen #knowourvets '
TheBushCenter|b'Bush Center\xe2\x80\x99s Director of Military Service Initiative @MFAmidon with Sergeant Andrew Smith &amp; his family, who are cheering him on today at the #WarriorOpen. #knowourvets '
TheBushCenter|b'President Bush congratulates #Warrior Staff Sergeant Jack Schumacher after his first tee shot. #warrioropen #knowourvets '
TheBushCenter|b'And they\xe2\x80\x99re off! #warrioropen #knowourvets '
TheBushCenter|b'It\xe2\x80\x99s Day 2 of the 2018 Warrior Open, presented by @ATT at the @attbyronnelson! The #Warriors are busy warming up for their final day of play. #warrioropen #knowourvets '
TheBushCenter|b'#ICYMI, check out a photo recap of Day 1 at the Warrior Open. We\xe2\x80\x99re looking forward to another great day of golf tomorrow! Tune in here for live updates throughout the day. #warrioropen #knowourvets    '
