Pontifex|b'Love of God and love of neighbour should be the two cornerstones of our lives.'
Pontifex|b'Today we are united in prayer with our Catholic brothers and sisters in China, on the Feast of Our Lady Help of Christians of Sheshan.'
Pontifex|b'A Church that loves the poor is always tuned to the God Channel. It never loses the Gospel signal.'
Pontifex|b'A Christian\xe2\x80\x99s life should be invested in Jesus, and spent for others.'
Pontifex|b'God needs people who bring His forgiveness and His mercy into the world.'
Pontifex|b'Holy Spirit, you who sustain the Church, come down upon us again, teach us unity, renew our hearts, and help us to love as Jesus taught us.'
Pontifex|b'Never forget this golden rule: \xe2\x80\x9cDo to others what you would have them do to you\xe2\x80\x9d (Mt 7,12)'
Pontifex|b'Mary lived Jesus\xe2\x80\x99 Beatitudes like no other: she is saintly among the saints, she shows us the way to holiness and accompanies us.'
Pontifex|b'God loves us in a way that crushes all loneliness and isolation.'
Pontifex|b'I express my great sorrow over the dead and wounded in the Holy Land and the Middle East. Violence never leads to peace. Therefore, I call on all sides involved and the international community to renew efforts so that dialogue, justice and peace may prevail.'
Pontifex|b'There is no love without works of charity. Service towards our brothers and sisters springs from the heart that loves.'
Pontifex|b'The Family is the hope of the future. Let us pray especially for families facing serious difficulties: may Our Lord assist them.'
Pontifex|b'There is no freedom greater than letting yourself be guided by the Holy Spirit and allowing Him to lead you wherever he wishes.'
Pontifex|b'I invite communications professionals to promote a journalism of peace at the service of all people, especially those without a voice. #WorldCommunicationsDay'
Pontifex|b'Our Lady of Fatima, turn your gaze towards us, towards our families, our country, and the world.'
Pontifex|b'Your response to Jesus cannot be conditioned by momentary calculations and convenience. It must be a life-long \xe2\x80\x9cyes\xe2\x80\x9d.'
Pontifex|b'We begin building peace in our homes, streets, and workplaces: wherever we craft communion and community.'
Pontifex|b'The Ascension of the Risen Jesus contains the promise that we too will participate in the fullness of life with God.'
Pontifex|b'We are Christians to the extent that we allow Jesus Christ to live in us.'
Pontifex|b'Our Lady Queen of the Rosary, pray that Jesus may have mercy on us sinners.'
Pontifex|b'Convert our hearts, Lord, so that love may spread here on earth.'
Pontifex|b'How wonderful to be \xe2\x80\x9cenvoys of hope\xe2\x80\x9d, simple and joyful messengers of the Easter acclamation.'
Pontifex|b'Every insult, injury or act of violence inflicted upon our neighbour, offends God our Father and Creator.'
Pontifex|b'Joyfully performing works of charity for those who are suffering in mind and body, is the most authentic way to live the Gospel.'
Pontifex|b'In the Cross, Jesus showed us the greatness of His love and the power of His mercy.'
Pontifex|b'Praying means being with God, experiencing God, loving God.'
Pontifex|b'Today, at the Sanctuary of Our Lady of Divine Love, as we recite the Rosary, we pray especially for peace in Syria and throughout the world. I invite you to pray the Rosary for peace during the entire month of May.'
Pontifex|b'We celebrate St Joseph the Worker, never forgetting that work is a fundamental aspect of human dignity.'
Pontifex|b'Be one with Christ when you pray, take care of your most vulnerable brothers and sisters, and work for peace.'
